study_id	feature_id	analysis_id	analysis_summary	metabolite_name	refmet_name	feature_label	units	metabolite_class
ST001949	ME449264	AN003173	GC POSITIVE ION MODE	Aconitic Acid	cis-Aconitic acid	cis-Aconitic acid	Peak Height Intensity	unclassified
ST001949	ME449263	AN003173	GC POSITIVE ION MODE	Adipic Acid	Adipic acid	Adipic acid	Peak Height Intensity	unclassified
ST001949	ME449404	AN003173	GC POSITIVE ION MODE	Alanine	Alanine	Alanine	Peak Height Intensity	amino_acid
ST001949	ME449395	AN003173	GC POSITIVE ION MODE	Allantoin	Allantoin	Allantoin	Peak Height Intensity	unclassified
ST001949	ME449318	AN003173	GC POSITIVE ION MODE	alpha-Hydroxyhippuric acid	alpha-Hydroxyhippuric acid	alpha-Hydroxyhippuric acid	Peak Height Intensity	purine
ST001949	ME449262	AN003173	GC POSITIVE ION MODE	alpha-ketoglutarate	2-Oxoglutaric acid	2-Oxoglutaric acid	Peak Height Intensity	unclassified
ST001949	ME449261	AN003173	GC POSITIVE ION MODE	aminomalonate	Aminomalonic acid	Aminomalonic acid	Peak Height Intensity	unclassified
ST001949	ME449327	AN003173	GC POSITIVE ION MODE	Arabitol	Arabitol	Arabitol	Peak Height Intensity	unclassified
ST001949	ME449260	AN003173	GC POSITIVE ION MODE	arachidic acid	Arachidic acid	Arachidic acid	Peak Height Intensity	unclassified
ST001949	ME449259	AN003173	GC POSITIVE ION MODE	Arachidonic Acid	Arachidonic acid	Arachidonic acid	Peak Height Intensity	fatty_acid
ST001949	ME449381	AN003173	GC POSITIVE ION MODE	Arginine	Arginine	Arginine	Peak Height Intensity	amino_acid
ST001949	ME449258	AN003173	GC POSITIVE ION MODE	asparagine	Asparagine	Asparagine	Peak Height Intensity	amino_acid
ST001949	ME449257	AN003173	GC POSITIVE ION MODE	Aspartic Acid	Aspartic acid	Aspartic acid	Peak Height Intensity	amino_acid
ST001949	ME449256	AN003173	GC POSITIVE ION MODE	behenic acid	Behenic acid	Behenic acid	Peak Height Intensity	unclassified
ST001949	ME449255	AN003173	GC POSITIVE ION MODE	beta-alanine	beta-Alanine	beta-Alanine	Peak Height Intensity	amino_acid
ST001949	ME449288	AN003173	GC POSITIVE ION MODE	beta-Hydroxyisovaleric acid	3-Hydroxyisovaleric acid	3-Hydroxyisovaleric acid	Peak Height Intensity	unclassified
ST001949	ME449254	AN003173	GC POSITIVE ION MODE	butylamine	Butylamine	Butylamine	Peak Height Intensity	unclassified
ST001949	ME449418	AN003173	GC POSITIVE ION MODE	Caffeine	Caffeine	Caffeine	Peak Height Intensity	unclassified
ST001949	ME449428	AN003173	GC POSITIVE ION MODE	Canrenone	Canrenone	Canrenone	Peak Height Intensity	unclassified
ST001949	ME449253	AN003173	GC POSITIVE ION MODE	Capric Acid	Capric acid	Capric acid	Peak Height Intensity	unclassified
ST001949	ME449611	AN003173	GC POSITIVE ION MODE	CAR 10:0	CAR 10:0	CAR 10:0	Peak Height Intensity	unclassified
ST001949	ME449612	AN003173	GC POSITIVE ION MODE	CAR 10:1	CAR 10:1	CAR 10:1	Peak Height Intensity	unclassified
ST001949	ME449613	AN003173	GC POSITIVE ION MODE	CAR 12:0	CAR 12:0	CAR 12:0	Peak Height Intensity	unclassified
ST001949	ME449614	AN003173	GC POSITIVE ION MODE	CAR 12:1	CAR 12:1	CAR 12:1	Peak Height Intensity	unclassified
ST001949	ME449615	AN003173	GC POSITIVE ION MODE	CAR 14:1	CAR 14:1	CAR 14:1	Peak Height Intensity	unclassified
ST001949	ME449616	AN003173	GC POSITIVE ION MODE	CAR 14:2	CAR 14:2	CAR 14:2	Peak Height Intensity	unclassified
ST001949	ME449617	AN003173	GC POSITIVE ION MODE	CAR 16:0	CAR 16:0	CAR 16:0	Peak Height Intensity	unclassified
ST001949	ME449618	AN003173	GC POSITIVE ION MODE	CAR 18:0	CAR 18:0	CAR 18:0	Peak Height Intensity	unclassified
ST001949	ME449619	AN003173	GC POSITIVE ION MODE	CAR 18:1	CAR 18:1	CAR 18:1	Peak Height Intensity	unclassified
ST001949	ME449620	AN003173	GC POSITIVE ION MODE	CAR 18:2	CAR 18:2	CAR 18:2	Peak Height Intensity	unclassified
ST001949	ME449621	AN003173	GC POSITIVE ION MODE	CAR 8:0	CAR 8:0	CAR 8:0	Peak Height Intensity	unclassified
ST001949	ME449622	AN003173	GC POSITIVE ION MODE	CAR 8:1	CAR 8:1	CAR 8:1	Peak Height Intensity	unclassified
ST001949	ME449389	AN003173	GC POSITIVE ION MODE	Carnitine	Carnitine	Carnitine	Peak Height Intensity	acylcarnitine
ST001949	ME449449	AN003173	GC POSITIVE ION MODE	Catechol	Pyrocatechol	Pyrocatechol	Peak Height Intensity	unclassified
ST001949	ME449623	AN003173	GC POSITIVE ION MODE	CE 16:0	CE 16:0	CE 16:0	Peak Height Intensity	cholesteryl_ester
ST001949	ME449624	AN003173	GC POSITIVE ION MODE	CE 16:1	CE 16:1	CE 16:1	Peak Height Intensity	cholesteryl_ester
ST001949	ME449625	AN003173	GC POSITIVE ION MODE	CE 18:1	CE 18:1	CE 18:1	Peak Height Intensity	cholesteryl_ester
ST001949	ME449626	AN003173	GC POSITIVE ION MODE	CE 18:2	CE 18:2	CE 18:2	Peak Height Intensity	cholesteryl_ester
ST001949	ME449627	AN003173	GC POSITIVE ION MODE	CE 18:3	CE 18:3	CE 18:3	Peak Height Intensity	cholesteryl_ester
ST001949	ME449628	AN003173	GC POSITIVE ION MODE	CE 20:3	CE 20:3	CE 20:3	Peak Height Intensity	cholesteryl_ester
ST001949	ME449629	AN003173	GC POSITIVE ION MODE	CE 20:4	CE 20:4	CE 20:4	Peak Height Intensity	cholesteryl_ester
ST001949	ME449630	AN003173	GC POSITIVE ION MODE	CE 20:5	CE 20:5	CE 20:5	Peak Height Intensity	cholesteryl_ester
ST001949	ME449631	AN003173	GC POSITIVE ION MODE	CE 22:6	CE 22:6	CE 22:6	Peak Height Intensity	cholesteryl_ester
ST001949	ME449252	AN003173	GC POSITIVE ION MODE	cellobiose	Cellobiose	Cellobiose	Peak Height Intensity	unclassified
ST001949	ME449464	AN003173	GC POSITIVE ION MODE	Cer d32:1	Cer 32:1;O2	Cer 32:1;O2	Peak Height Intensity	ceramide
ST001949	ME449465	AN003173	GC POSITIVE ION MODE	Cer d33:1	Cer 33:1;O2	Cer 33:1;O2	Peak Height Intensity	ceramide
ST001949	ME449466	AN003173	GC POSITIVE ION MODE	Cer d34:0	Cer 34:0;O2	Cer 34:0;O2	Peak Height Intensity	ceramide
ST001949	ME449467	AN003173	GC POSITIVE ION MODE	Cer d34:1	Cer 34:1;O2	Cer 34:1;O2	Peak Height Intensity	ceramide
ST001949	ME449468	AN003173	GC POSITIVE ION MODE	Cer d34:2	Cer 34:2;O2	Cer 34:2;O2	Peak Height Intensity	ceramide
ST001949	ME449632	AN003173	GC POSITIVE ION MODE	Cer d36:1	Cer 36:1;O2	Cer 36:1;O2	Peak Height Intensity	ceramide
ST001949	ME449469	AN003173	GC POSITIVE ION MODE	Cer d38:1	Cer 38:1;O2	Cer 38:1;O2	Peak Height Intensity	ceramide
ST001949	ME449470	AN003173	GC POSITIVE ION MODE	Cer d39:1	Cer 39:1;O2	Cer 39:1;O2	Peak Height Intensity	ceramide
ST001949	ME449471	AN003173	GC POSITIVE ION MODE	Cer d40:0	Cer 40:0;O2	Cer 40:0;O2	Peak Height Intensity	ceramide
ST001949	ME449472	AN003173	GC POSITIVE ION MODE	Cer d40:1	Cer 40:1;O2	Cer 40:1;O2	Peak Height Intensity	ceramide
ST001949	ME449473	AN003173	GC POSITIVE ION MODE	Cer d40:2	Cer 40:2;O2	Cer 40:2;O2	Peak Height Intensity	ceramide
ST001949	ME449474	AN003173	GC POSITIVE ION MODE	Cer d41:1	Cer 41:1;O2	Cer 41:1;O2	Peak Height Intensity	ceramide
ST001949	ME449475	AN003173	GC POSITIVE ION MODE	Cer d42:0	Cer 42:0;O2	Cer 42:0;O2	Peak Height Intensity	ceramide
ST001949	ME449476	AN003173	GC POSITIVE ION MODE	Cer d42:1	Cer 42:1;O2	Cer 42:1;O2	Peak Height Intensity	ceramide
ST001949	ME449477	AN003173	GC POSITIVE ION MODE	Cer d42:2	Cer 42:2;O2	Cer 42:2;O2	Peak Height Intensity	ceramide
ST001949	ME449478	AN003173	GC POSITIVE ION MODE	Cer d43:1	Cer 43:1;O2	Cer 43:1;O2	Peak Height Intensity	ceramide
ST001949	ME449479	AN003173	GC POSITIVE ION MODE	Cer d44:1	Cer 44:1;O2	Cer 44:1;O2	Peak Height Intensity	ceramide
ST001949	ME449633	AN003173	GC POSITIVE ION MODE	Cholesterol	Cholesterol	Cholesterol	Peak Height Intensity	sterol
ST001949	ME449291	AN003173	GC POSITIVE ION MODE	Cholic acid	Cholic acid	Cholic acid	Peak Height Intensity	bile_acid
ST001949	ME449382	AN003173	GC POSITIVE ION MODE	Choline	Choline	Choline	Peak Height Intensity	unclassified
ST001949	ME449330	AN003173	GC POSITIVE ION MODE	Citraconic Acid	Citraconic acid	Citraconic acid	Peak Height Intensity	unclassified
ST001949	ME449251	AN003173	GC POSITIVE ION MODE	citramalic acid	Citramalic acid	Citramalic acid	Peak Height Intensity	unclassified
ST001949	ME449250	AN003173	GC POSITIVE ION MODE	Citric acid	Citric acid	Citric acid	Peak Height Intensity	unclassified
ST001949	ME449414	AN003173	GC POSITIVE ION MODE	Citrulline	Citrulline	Citrulline	Peak Height Intensity	unclassified
ST001949	ME449437	AN003173	GC POSITIVE ION MODE	CMPF	3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid	3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid	Peak Height Intensity	unclassified
ST001949	ME449173	AN003173	GC POSITIVE ION MODE	Condition		Condition	Peak Height Intensity	unclassified
ST001949	ME449249	AN003173	GC POSITIVE ION MODE	conduritol-beta-epoxide	Conduritol epoxide	Conduritol epoxide	Peak Height Intensity	unclassified
ST001949	ME449309	AN003173	GC POSITIVE ION MODE	Coniferylaldehyde	Coniferyl aldehyde	Coniferyl aldehyde	Peak Height Intensity	unclassified
ST001949	ME449248	AN003173	GC POSITIVE ION MODE	Creatine	Creatine	Creatine	Peak Height Intensity	unclassified
ST001949	ME449247	AN003173	GC POSITIVE ION MODE	Creatinine	Creatinine	Creatinine	Peak Height Intensity	unclassified
ST001949	ME449246	AN003173	GC POSITIVE ION MODE	cyanoalanine	Cyanoalanine	Cyanoalanine	Peak Height Intensity	amino_acid
ST001949	ME449423	AN003173	GC POSITIVE ION MODE	Cyclo(Leu-Pro)	Cyclo(-Leu-Pro)	Cyclo(-Leu-Pro)	Peak Height Intensity	unclassified
ST001949	ME449245	AN003173	GC POSITIVE ION MODE	cysteine	Cysteine	Cysteine	Peak Height Intensity	amino_acid
ST001949	ME449358	AN003173	GC POSITIVE ION MODE	Cystine	Cystine	Cystine	Peak Height Intensity	unclassified
ST001949	ME449361	AN003173	GC POSITIVE ION MODE	Decanoyl-L-carnitine	CAR 10:0	CAR 10:0	Peak Height Intensity	unclassified
ST001949	ME449244	AN003173	GC POSITIVE ION MODE	dehydroascorbic acid	Dehydroascorbic acid	Dehydroascorbic acid	Peak Height Intensity	unclassified
ST001949	ME449307	AN003173	GC POSITIVE ION MODE	Dehydroisoandrosterone sulfate	Dehydroepiandrosterone sulfate	Dehydroepiandrosterone sulfate	Peak Height Intensity	steroid
ST001949	ME449243	AN003173	GC POSITIVE ION MODE	deoxypentitol	1-Deoxy-D-ribitol	1-Deoxy-D-ribitol	Peak Height Intensity	unclassified
ST001949	ME449634	AN003173	GC POSITIVE ION MODE	DG 34:1	DG 34:1	DG 34:1	Peak Height Intensity	diacylglycerol
ST001949	ME449635	AN003173	GC POSITIVE ION MODE	DG 34:2	DG 34:2	DG 34:2	Peak Height Intensity	diacylglycerol
ST001949	ME449636	AN003173	GC POSITIVE ION MODE	DG 34:3	DG 34:3	DG 34:3	Peak Height Intensity	diacylglycerol
ST001949	ME449637	AN003173	GC POSITIVE ION MODE	DG 36:1	DG 36:1	DG 36:1	Peak Height Intensity	diacylglycerol
ST001949	ME449638	AN003173	GC POSITIVE ION MODE	DG 36:2	DG 36:2	DG 36:2	Peak Height Intensity	diacylglycerol
ST001949	ME449639	AN003173	GC POSITIVE ION MODE	DG 36:3	DG 36:3	DG 36:3	Peak Height Intensity	diacylglycerol
ST001949	ME449640	AN003173	GC POSITIVE ION MODE	DG 36:4 Isomer A	DG 36:4	DG 36:4	Peak Height Intensity	diacylglycerol
ST001949	ME449641	AN003173	GC POSITIVE ION MODE	DG 38:5	DG 38:5	DG 38:5	Peak Height Intensity	diacylglycerol
ST001949	ME449642	AN003173	GC POSITIVE ION MODE	DG 38:6	DG 38:6	DG 38:6	Peak Height Intensity	diacylglycerol
ST001949	ME449331	AN003173	GC POSITIVE ION MODE	Dihydro-4,4-dimethyl-2,3-furandione	2-Dehydropantolactone	2-Dehydropantolactone	Peak Height Intensity	unclassified
ST001949	ME449242	AN003173	GC POSITIVE ION MODE	dihydrocholesterol	Dihydrocholesterol	Dihydrocholesterol	Peak Height Intensity	sterol
ST001949	ME449241	AN003173	GC POSITIVE ION MODE	dodecanol	Dodecanol	Dodecanol	Peak Height Intensity	unclassified
ST001949	ME449390	AN003173	GC POSITIVE ION MODE	Ecgonine	Ecgonine	Ecgonine	Peak Height Intensity	unclassified
ST001949	ME449425	AN003173	GC POSITIVE ION MODE	Erucamide	13Z-Docosenamide	13Z-Docosenamide	Peak Height Intensity	unclassified
ST001949	ME449240	AN003173	GC POSITIVE ION MODE	erythritol	Erythritol	Erythritol	Peak Height Intensity	unclassified
ST001949	ME449420	AN003173	GC POSITIVE ION MODE	Erythronolactone	Erythrono-1,4-lactone	Erythrono-1,4-lactone	Peak Height Intensity	unclassified
ST001949	ME449239	AN003173	GC POSITIVE ION MODE	ethanolamine	Ethanolamine	Ethanolamine	Peak Height Intensity	unclassified
ST001949	ME449480	AN003173	GC POSITIVE ION MODE	FA 13:0 (tridecylic acid)	Tridecylic acid	Tridecylic acid	Peak Height Intensity	unclassified
ST001949	ME449203	AN003173	GC POSITIVE ION MODE	FA 14:0 (Myristic Acid)	Myristic acid	Myristic acid	Peak Height Intensity	unclassified
ST001949	ME449481	AN003173	GC POSITIVE ION MODE	FA 14:1 (physeteric acid)	Physeteric acid	Physeteric acid	Peak Height Intensity	unclassified
ST001949	ME449482	AN003173	GC POSITIVE ION MODE	FA 15:0 (pentadecylic acid)	Pentadecylic acid	Pentadecylic acid	Peak Height Intensity	unclassified
ST001949	ME449483	AN003173	GC POSITIVE ION MODE	FA 15:1	Pentadecenoic acid	Pentadecenoic acid	Peak Height Intensity	unclassified
ST001949	ME449484	AN003173	GC POSITIVE ION MODE	FA 16:1 (Palmitoleic Acid)	Palmitoleic acid	Palmitoleic acid	Peak Height Intensity	fatty_acid
ST001949	ME449485	AN003173	GC POSITIVE ION MODE	FA 17:0 (margaric acid)	Margaric acid	Margaric acid	Peak Height Intensity	unclassified
ST001949	ME449486	AN003173	GC POSITIVE ION MODE	FA 17:1	Heptadecenoic acid	Heptadecenoic acid	Peak Height Intensity	unclassified
ST001949	ME449487	AN003173	GC POSITIVE ION MODE	FA 18:2 (linoleic acid)	Linoleic acid	Linoleic acid	Peak Height Intensity	fatty_acid
ST001949	ME449488	AN003173	GC POSITIVE ION MODE	FA 18:3 (linolenic acid)	Octadecatrienoic acid	Octadecatrienoic acid	Peak Height Intensity	unclassified
ST001949	ME449489	AN003173	GC POSITIVE ION MODE	FA 20:1 (eicosenoic acid)	Eicosenoic acid	Eicosenoic acid	Peak Height Intensity	eicosanoid_oxylipin
ST001949	ME449490	AN003173	GC POSITIVE ION MODE	FA 20:2	Eicosadienoic acid	Eicosadienoic acid	Peak Height Intensity	eicosanoid_oxylipin
ST001949	ME449491	AN003173	GC POSITIVE ION MODE	FA 20:3 (eicosatrienoic acid)	Eicosatrienoic acid	Eicosatrienoic acid	Peak Height Intensity	eicosanoid_oxylipin
ST001949	ME449492	AN003173	GC POSITIVE ION MODE	FA 20:5 (eicosapentaenoic acid)	Eicosapentaenoic acid	Eicosapentaenoic acid	Peak Height Intensity	eicosanoid_oxylipin
ST001949	ME449493	AN003173	GC POSITIVE ION MODE	FA 22:0 (behenic acid)	Behenic acid	Behenic acid	Peak Height Intensity	unclassified
ST001949	ME449494	AN003173	GC POSITIVE ION MODE	FA 22:2 (docosadienoic acid)	Docosadienoic acid	Docosadienoic acid	Peak Height Intensity	unclassified
ST001949	ME449495	AN003173	GC POSITIVE ION MODE	FA 22:4	Docosatetraenoic acid	Docosatetraenoic acid	Peak Height Intensity	unclassified
ST001949	ME449496	AN003173	GC POSITIVE ION MODE	FA 22:5	Docosapentaenoic acid	Docosapentaenoic acid	Peak Height Intensity	unclassified
